word	pos_values
autizmas	noun
autobiografija	noun
autobusas	noun
autodafė	noun
autokratija	noun
automagistralė	noun
automobilis	noun
autonomija	noun
autorinis	adj
autorius	noun
autostrada	noun
aušra	name,noun
aušrinis	adj
aušrinė	name
aušti	verb
avarija	noun
avaringas	adj
avarinis	adj
averjanovas	name
averkijus	name
avidė	noun
aviena	noun
avietė	noun
avikiena	noun
avilys	noun
avinas	noun
avininkas	noun
avinis	adj
avis	noun
aviža	noun
avižonis	name
avokadas	noun
avynas	noun
avėti	verb
azerbaidžanas	name
azerbaidžanietis	noun
azerbaidžanietiškas	adj
azija	name
azotas	noun
ačiū	intj
aš	pron
ašaka	noun
ašara	noun
ašaroti	verb
ašchabadas	name
ašis	noun
ašmenys	noun
ašmuo	noun
aštrus	adj
aštuntas	adj
aštuntokas	noun
aštuntokė	noun
aštuonetas	noun
aštuoni	num
aštuoniasdešimt	num
aštuoniolika	num
aštuonioliktas	adj
aštuonkojis	noun
ašutas	noun
b-ka	noun
ba	conj
babeckaitė	name
babeckas	name
babeckienė	name
babinskas	name
babkauskas	name
babrauskas	name
babravičius	name
bacevičius	name
badas	noun
badenas	name
badmintonas	noun
badmintonininkas	noun
badyti	verb
bagažas	noun
bagdadas	name
bagdonavičius	name
bagdoniškis	name
bagdzevičius	name
baginskas	name
bagočius	noun
bahamos	name
bahreinas	name
baidarininkas	noun
baidyti	verb
baigdamas	verb
baigdavus	verb
baigiant	verb
baigsiant	verb
baigti	verb
baigus	verb
bailys	noun
bailė	noun
baimė	noun
baisus	adj
baitas	noun
bajoras	name,noun
bakaitis	name
bakalėja	noun
