word	pos_values
абстрагировавший	verb
абстрагировавшийся	verb
абстрагировавшись	verb
абстрагирование	noun
абстрагированно	adv
абстрагированность	noun
абстрагированный	verb
абстрагировать	verb
абстрагироваться	verb
абстрагируемый	verb
абстрагирующе	adv
абстрагирующий	adj
абстрагирующийся	verb
абстрагируя	verb
абстрагируясь	verb
абстракт	noun
абстрактивизм	noun
абстрактнее	adj
абстрактней	adj
абстрактнейший	adj
абстрактно	adv
абстрактно-алгебраический	adj
абстрактно-аллегорический	adj
абстрактно-аналитический	adj
абстрактно-бытовой	adj
абстрактно-всеобщий	adj
абстрактно-геометрический	adj
абстрактно-грамматический	adj
абстрактно-гуманистический	adj
абстрактно-дедуктивный	adj
абстрактно-догматический	adj
абстрактно-духовный	adj
абстрактно-идеалистический	adj
абстрактно-классовый	adj
абстрактно-конкретный	adj
абстрактно-логический	adj
абстрактно-математический	adj
абстрактно-механический	adj
абстрактно-моралистический	adj
абстрактно-нравственный	adj
абстрактно-общий	adj
абстрактно-понятийный	adj
абстрактно-романтический	adj
абстрактно-символический	adj
абстрактно-спекулятивный	adj
абстрактно-схематический	adj
абстрактно-теоретически	adv
абстрактно-теоретический	adj
абстрактно-технологический	adj
абстрактно-тождественный	adj
абстрактно-философский	adj
абстрактно-формализованный	adj
абстрактно-формалистический	adj
абстрактно-формальный	adj
абстрактно-экономический	adj
абстрактно-эмоциональный	adj
абстрактно-этический	adj
абстрактное	noun
абстрактность	noun
абстрактный	adj
абстракционизм	noun
абстракционист	noun
абстракционистка	noun
абстракционистски	adv
абстракционистский	adj
абстракция	noun
абстяга	noun
абстяк	noun
абсурд	noun
абсурдизация	noun
абсурдизм	noun
абсурдист	noun
абсурдистан	noun
абсурдистка	noun
абсурдистский	adj
абсурднее	adj
абсурдней	adj
абсурднейший	adj
абсурдно	adv
абсурдность	noun
абсурдный	adj
абсурдопедия	noun
абсцедировав	verb
абсцедировавши	verb
абсцедирование	noun
абсцедировать	verb
абсцедируя	verb
абсцесс	noun
абсцессный	adj
абсцизин	noun
абсцизиновый	adj
абсцизовый	adj
абсцисса	noun
абсциссин	noun
абт	abbrev
абтыш	noun
абу	noun
абу-даби	noun
абу-дабийский	adj
абу-рашид	noun
абу-садык	noun
абуазиз	noun
абуба	noun
абубакар	noun
абубакир	noun
абубашир	noun
абубекир	noun
абув	noun
абуга	noun
абугали	noun
абугида	noun
абуграй	noun
абугюл	noun
абудабиец	noun
абудабийка	noun
абудабийский	adj
абудажаннат	noun
абудалав	noun
абуджа	noun
абужи	noun
абуз	noun
абуза	noun
абузар	noun
абузед	noun
абузер	noun
абузи	noun
абуй	noun
абук	noun
абукар	noun
абукас	noun
абуконь	noun
абукосам	noun
абукумалит	noun
абула	noun
абулав	noun
абулайс	noun
абулак	noun
абулахаб	noun
абулгасан	noun
абули	noun
абулия	noun
абулмуслим	noun
абулхаир	noun
абулханов	name
абулхас	noun
абумислим	noun
абумпери	noun
абумуслим	noun
абумухсин	noun
абун	noun
абунавас	noun
абур	noun
абура	noun
абурашид	noun
абурешид	noun
абурри	noun
абус	noun
абусаид	noun
абусайда	noun
абусалам	noun
абусалих	noun
абуселях	noun
абусен	noun
абусер	noun
абусеф	noun
абусолта	noun
абустар	noun
абусупиян	noun
абусупьян	noun
абусуфьян	noun
абутай	noun
абуталиб	noun
абуталим	noun
абутилон	noun
абутураб	noun
абух	noun
абуханипа	noun
абухас	noun
абухасан	noun
абуч	noun
абучи	noun
абуш	noun
абуше	noun
абуюсуп	noun
абуязид	noun
абуязит	noun
абфф	abbrev
абха	noun
абхава	noun
абхаз	noun
абхазец	noun
абхазия	noun
абхазка	noun
абхазо-адыгский	adj
абхазо-грузинский	adj
абхазо-черкесский	adj
абхазский	adj,noun
абхазско-адыгейский	adj
абхазско-адыгский	adj
абхазско-грузинский	adj
абхазско-русский	adj
абхазско-северокавказский	adj
абхазянка	noun
абхидхарма	noun
абхурит	noun
абцуг	noun
абча	noun
абчара	noun
абчу	noun
абшайдер	noun
абшарай	noun
абшид	noun
абшит	noun
абштрих	noun
абъюрация	noun
абы	conj
абывыгода	noun
абыев	name
абыз	noun
абызов	noun
абызово	noun
абый	noun
абыл	noun
абылайхан	noun
абылгазиев	name
абырабыт	noun
абырвалг	noun
абысал	noun
абышкин	name
абьюз	noun
абьюзер	noun
абьюзерить	verb
абьюзерский	adj
абьюзерша	noun
абьюзивный	adj
абьюзинг	noun
абьюзировать	verb
абьюзить	verb
абьюзмент	noun
абьюзничать	verb
абьюзный	adj
абья-палуоя	noun
абэ	name
абэвэгэдэйка	noun
абэномика	noun
абээкономика	noun
ав	noun,onomatopeia
ава	noun
ава-перец	noun
аваг	noun
аваги	noun
авагович	noun
авадан	noun
авадзи	noun
аваев	name
аваз	noun
авак	noun
аваков	name
авакс	abbrev
авакумов	name
авакян	name
авакянц	name
авалист	noun
авалокитешвара	noun
авалон	noun
авалу	noun
авалунг	noun
аваль	noun
авальман	noun
авамори	noun
аваморин	noun
аванбек	noun
авангард	noun
авангардизм	noun
авангардист	noun
авангардистка	noun
авангардистски	adv
авангардистский	adj
авангардистско-модернистский	adj
авангардия	noun
авангардно	adv
авангардное	noun
авангардность	noun
авангардный	adj
авангвардия	noun
авандек	noun
авандюна	noun
аванесов	name
аванец	noun
аванзал	noun
аванзала	noun
аванзальный	adj
авани	noun
аванкамера	noun
